,Academy_Name,Class_Names,Day_1,Day_2,Time_1,Time_2,Genre,Link,Place,Contact,NumOfClass,District,Img
49,Prepix Dance,Bull,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
50,Prepix Dance,Naria,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
51,Prepix Dance,Jiwon,WeekDay,WED,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
52,Prepix Dance,All.K,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
53,Prepix Dance,Moana,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
54,Prepix Dance,Doyeon,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
55,Prepix Dance,Youn,WeekDay,THU,Night,16:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
56,Prepix Dance,On,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
57,Prepix Dance,Yun,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
58,Prepix Dance,Ban,WeekDay,THU,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
59,Prepix Dance,Ylyn,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
60,Prepix Dance,Kamel,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
61,Prepix Dance,Sun-J,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
62,Prepix Dance,Redlic,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
63,Prepix Dance,Rozalin,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
64,Prepix Dance,Sooram,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
65,Prepix Dance,Jemma,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
66,Prepix Dance,Berri,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
67,Prepix Dance,Sun-J,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
68,Prepix Dance,Shukkie,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
69,Prepix Dance,All.K,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
70,Prepix Dance,Haeinyss,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
71,Prepix Dance,Onny,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
72,Prepix Dance,Eva,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
73,Prepix Dance,Amy,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
74,Prepix Dance,All,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
75,Prepix Dance,Chocobi,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
76,Prepix Dance,Jinwoo,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
77,Prepix Dance,Youn&Baekdo,WeekDay,SUN,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
78,Prepix Dance,Bizarre,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
79,Prepix Dance,Dora,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
80,Prepix Dance,Dohoon,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
81,Prepix Dance,Ted,WeekDay,MON,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
82,Prepix Dance,Naria,WeekDay,MON,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
83,Prepix Dance,Babyzoo,WeekDay,MON,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
84,Prepix Dance,Jihyo,WeekDay,MON,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
85,Prepix Dance,Yuri,WeekDay,MON,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
86,Prepix Dance,Yeojin,WeekDay,TUE,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
87,Prepix Dance,Umanchoi,WeekDay,TUE,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
88,Prepix Dance,Simeez,WeekDay,TUE,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
89,Prepix Dance,Ragi,WeekDay,TUE,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
90,Prepix Dance,Youjin,WeekDay,TUE,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
91,Prepix Dance,Kyme,WeekDay,TUE,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
92,Prepix Dance,Bull,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
93,Prepix Dance,Naria,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
94,Prepix Dance,Jiwon,WeekDay,WED,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
95,Prepix Dance,All.K,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
96,Prepix Dance,Moana,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
97,Prepix Dance,Doyeon,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
98,Prepix Dance,Youn,WeekDay,THU,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
99,Prepix Dance,On,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
100,Prepix Dance,Yun,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
101,Prepix Dance,Ban,WeekDay,THU,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
102,Prepix Dance,Ylyn,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
103,Prepix Dance,Kamel,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
104,Prepix Dance,Sun-J,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
105,Prepix Dance,Redlic,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
106,Prepix Dance,Rozalin,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
107,Prepix Dance,Sooram,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
108,Prepix Dance,Jemma,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
109,Prepix Dance,Berri,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
110,Prepix Dance,Sun-J,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
111,Prepix Dance,Shukkie,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
112,Prepix Dance,All.K,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
113,Prepix Dance,Haeinyss,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
114,Prepix Dance,Onny,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
115,Prepix Dance,Eva,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
116,Prepix Dance,Amy,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
117,Prepix Dance,All,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
118,Prepix Dance,Chocobi,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
119,Prepix Dance,Jinwoo,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
120,Prepix Dance,Bizarre,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
