,Academy_Name,Class_Names,Day_1,Day_2,Time_1,Time_2,Genre,Link,Place,Contact,NumOfClass,District,Img
10,WeFlex,GIRLS HIP HOP,WeekDay,WED,Night,6:50~8:00,Girls-Hip-Hop,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
11,WeFlex,POPPIN BASIC,WeekDay,WED,Night,6:50~8:00,Poppin,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
12,WeFlex,CHOREOGRAPHY,WeekDay,WED,Night,8:00~9:10,Choreography,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
13,WeFlex,K-POP BOY,WeekDay,WED,Night,8:00~9:10,K-Pop,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
14,WeFlex,AUDITION CLASS,WeekDay,WED,Night,9:10~10:30,Choreography,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
15,WeFlex,GIRLISH CHOREO,WeekDay,THU,Night,6:50~8:00,Girlish,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
16,WeFlex,CHOREOGRAPHY,WeekDay,THU,Night,6:50~8:00,Choreography,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
17,WeFlex,K-POP GIRL,WeekDay,THU,Night,8:00~9:10,K-Pop,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
18,WeFlex,PROFESSIONAL,WeekDay,THU,Night,8:00~10:00,Choreography,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
19,WeFlex,?…ì‹œë°?,WeekDay,THU,Night,9:10~10:30,Choreography,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
20,WeFlex,CHOREOGRAPHY,WeekDay,FRI,Night,6:50~8:00,Choreography,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
21,WeFlex,GIRLS HIP HOP CHOREO,WeekDay,FRI,Night,6:50~8:00,Girls-Hip-Hop,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
22,WeFlex,POP-UP CLASS,WeekDay,FRI,Night,8:00~9:10,Choreography,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
23,WeFlex,ONE POINT CLASS,WeekDay,FRI,Night,8:00~9:10,Choreography,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
24,WeFlex,AUDITION CLASS,WeekDay,FRI,Night,9:10~10:30,Choreography,https://wedanceseoul.com/aprill,"2f, 19, World Cup Buk-ro, Mapo-gu, Seoul, Republic of Korea",+82 2 324 7786,,Mapo,https://static1.squarespace.com/static/58bd1622bf629aed77ceee4b/t/5e6f4a698afded74f569f614/1586945438172/?format=1500w
